A1,A2,A3,A4,A5
31,-0.00460226,0.188984,118.41,3
31,-0.00246466,0.191489,118.025,3
31,-0.00154176,0.202527,117.421,3
31,-0.00295666,0.215358,115.672,3
31,-0.00558246,0.229183,115.256,3
31,0.000702143,0.232878,116.584,3
31,-1.50E-02,0.209091,117.063,3
31,-8.36E-03,-0.135311,118.574,2
31,-0.00604146,-0.133017,117.66,2
31,-0.00653986,-0.120415,118.197,2
31,-0.00183386,-0.107542,118.753,2
31,-0.00722626,-0.100858,118.245,2
31,0.00136014,-0.100151,118.608,2
31,0.0225663,-0.0994904,117.996,2
31,-0.00416496,0.0386876,114.678,2
31,0.00160784,0.0393319,114.784,2
31,0.00338264,0.0365601,116.984,2
31,-0.0125569,0.0375269,117.103,2
31,0.00878584,0.0311264,116.077,2
31,0.000876243,0.0393741,116.136,2
31,0.00624554,0.0460361,115.328,2
31,0.0100874,0.651519,52.6581,4
31,-0.0915087,0.579767,51.4809,4
31,-0.0543942,0.492102,48.2487,4
31,-0.0187369,0.430066,45.8974,4
31,0.0257354,0.39371,44.1215,4
31,0.0552501,0.450972,41.31,4
31,0.0460229,0.517786,41.3898,4
31,0.0286627,0.633562,41.8903,4
31,-0.0107964,0.726688,41.8017,4
31,-0.00453716,0.803437,42.346,4
31,0.0246609,0.887349,42.3691,4
31,-0.0616901,0.910689,41.3489,4
31,-0.000204657,0.891642,42.0029,4
31,0.0170276,0.867085,41.9483,4
31,-0.016935,0.804327,42.1781,4
31,0.0689072,0.723976,42.4249,4
31,-0.0157747,0.692645,41.459,4
31,-0.0130527,0.63512,40.8085,4
31,-0.00500466,0.629394,40.6406,4
31,-0.0219246,0.660773,41.1504,4
31,0.0290984,0.699587,43.3647,4
31,-0.0283398,0.825468,45.8192,4
31,-0.0592698,0.942479,46.9957,4
31,0.00102684,1.01048,48.7266,4
31,-0.012941,1.05694,49.0227,4
31,0.0643236,0.99638,47.7666,4
31,0.0272145,9.09E-01,47.4949,4
31,-0.0288117,8.12E-01,46.5213,4
32,-0.00131842,-0.235521,69.4295,1
32,-0.00479512,-0.231963,69.5468,1
32,0.00659128,-0.229561,69.03,1
32,-0.000500118,-0.226571,68.6006,1
32,-0.0194828,-0.225068,68.8342,1
32,-0.0214307,-0.224664,68.0571,1
32,-0.0150764,-0.224674,68.0941,1
32,-0.00450772,-0.225864,67.979,1
32,0.018951,-0.228084,68.8278,1
32,0.0108284,-0.231261,69.9743,1
32,0.000939882,-0.234671,68.7298,1
32,-0.00753432,-0.242833,68.4056,1
32,-0.00330332,-0.247585,68.6434,1
32,-0.000446718,-0.249374,68.1034,1
32,0.00300278,-0.101957,74.9707,1
32,0.00126748,-0.0954816,75.0173,1
32,0.00457498,-0.0987824,75.6526,1
32,0.000176082,-0.112905,74.4273,1
32,-0.00510462,-0.116624,75.0103,1
32,-0.00545912,-0.121468,75.2337,1
32,0.000369482,-0.122128,74.9454,1
32,-0.00124692,-0.121808,76.4136,1
32,0.000323482,-0.120473,76.0996,1
32,0.000797882,-0.122571,76.3743,1
32,0.00171118,-0.119336,77.0636,1
32,9.26E-04,-0.109426,77.3342,1
32,5.56E-04,-0.102183,77.5448,1
32,0.000724482,-0.0950299,77.6853,1
32,0.00975798,0.0867591,78.9888,3
32,0.000431382,0.100286,78.3744,3
32,0.00824518,0.105714,78.0713,3
32,-0.0160762,0.105689,76.5061,3
32,-0.0107041,0.108509,77.7177,3
32,-0.00756992,0.103654,77.6321,3
32,-0.00799332,0.107477,77.7616,3
32,0.00286128,0.112522,79.0174,3
32,0.00233438,0.109642,78.5247,3
32,0.00525498,0.107874,78.8869,3
32,-0.00180042,0.101597,78.8052,3
32,-0.00336002,0.100398,78.3414,3
32,0.00116168,0.0996944,77.6948,3
32,0.00451498,0.0977649,76.5867,3
32,-0.00717232,-0.125216,79.4094,2
32,-0.00856332,-0.121051,80.0609,2
32,-0.00422922,-0.117481,79.9963,2
32,-0.00618982,-0.115501,79.4038,2
32,0.00195478,-0.112606,79.8687,2
32,0.00616048,-0.1129,79.4904,2
32,0.0193427,-0.111773,78.6142,2
32,-0.00747332,0.206734,78.0448,2
32,-0.00661782,0.203828,78.3061,2
32,0.00527438,0.199216,78.3771,2
32,-0.00391392,0.180136,79.0059,2
32,0.00434018,0.154328,79.2633,2
32,0.00189008,0.135422,78.5919,2
32,-0.000418618,0.116815,77.9292,2
32,-0.00509272,0.239937,78.7408,3
32,-0.00545892,0.238492,78.1748,3
32,-0.00623382,0.233437,78.3859,3
32,-0.00102422,0.229273,78.307,3
32,0.0103146,0.226902,78.9654,3
32,0.00449048,0.218461,78.9608,3
32,-0.000682518,0.211365,78.9966,3
32,-0.00280332,0.199986,78.8969,3
32,-0.0100682,0.187898,78.6158,3
32,0.000784182,0.183309,79.8541,3
32,0.00555048,0.185969,79.1675,3
32,0.00229808,0.191414,79.5503,3
32,0.00480648,0.199738,79.0218,3
32,-0.00437302,0.183491,77.38,3
32,-0.00860632,-0.0498616,43.3033,2
32,0.00746358,-0.0463671,43.6914,2
32,-0.00445182,-0.0555949,44.3489,2
32,-0.00237192,-0.0638266,44.1668,2
32,-0.00580912,-0.0609966,44.5863,2
32,-0.0123025,-0.0557266,44.7432,2
32,-0.000864818,-0.0482629,45.0723,2
32,-0.000225518,0.154572,48.4423,2
32,0.00684158,0.16068,48.9649,2
32,-0.00401892,0.155788,49.6908,2
32,-0.00136862,0.152821,50.384,2
32,0.00634318,0.149002,51.2088,2
32,-0.00604512,0.144057,51.7325,2
32,0.00578578,0.154829,52.0975,2
32,-0.00263982,0.398752,37.2547,4
32,-0.0412745,0.431021,35.6355,4
32,-0.0113579,0.444955,34.2427,4
32,-0.000607818,0.483209,33.3203,4
32,0.0168223,0.525695,32.2138,4
32,0.00857248,0.524216,31.2743,4
32,0.00731288,0.487769,29.7645,4
32,0.0218713,0.47792,27.4364,4
32,0.0149785,0.485892,26.3753,4
32,0.00294008,0.523444,27.4904,4
32,0.00549778,0.608027,29.6947,4
32,-0.00407652,0.655888,32.2465,4
32,-0.0121027,0.678403,33.4128,4
32,-0.0106303,0.642974,33.5555,4
32,-0.012431,0.56386,33.3109,4
32,-0.0116078,0.515863,33.277,4
32,-0.012406,0.480352,33.9934,4
32,0.00499248,0.509399,34.7173,4
32,0.00991138,0.535112,34.9955,4
32,0.00853238,0.595196,34.7988,4
32,0.00119458,0.63701,34.4488,4
32,-0.00613542,0.604405,35.0022,4
32,0.00535798,0.616559,34.8744,4
32,0.00289008,0.569547,35.06,4
32,-0.024334,0.558212,35.0952,4
32,-0.0113163,0.625332,34.4412,4
32,-0.00165242,0.632194,34.5627,4
32,-0.00371752,0.666537,34.3636,4
33,0.00316643,-0.0882485,568.346,1
33,0.00195253,-0.100378,568.342,1
33,0.00152913,-0.11878,568.689,1
33,0.00347183,-0.124969,568.51,1
33,0.00041283,-0.129202,568.966,1
33,0.00205753,-0.134361,568.717,1
33,0.00035503,-0.14021,569.604,1
33,-0.00176647,-0.144978,570.041,1
33,0.00070353,-0.152195,569.977,1
33,-0.0168807,-0.160554,570.212,1
33,-0.00937837,-0.163875,569.096,1
33,0.00058723,-0.164966,568.847,1
33,-0.00415837,-0.164826,568.592,1
33,0.0120452,-0.158136,568.545,1
33,0.00309313,-0.0848212,570.783,1
33,0.00828123,-0.092825,570.647,1
33,-0.00044817,-0.108301,570.926,1
33,-2.85E-03,-0.107624,570.983,1
33,-3.16E-03,-0.119725,571.253,1
33,-0.00364027,-0.0944915,571.608,1
33,-0.00024867,-0.063673,570.719,1
33,0.00243843,-0.0573317,570.865,1
33,-0.00225407,-0.0501545,571.283,1
33,-0.0106814,-0.0634405,571.311,1
33,-0.00265557,-0.0919457,571.772,1
33,-0.00331327,-0.107555,571.925,1
33,0.00101243,-0.122038,571.663,1
33,0.00336593,-0.143372,571.984,1
33,0.00540723,0.076706,574.577,3
33,-0.00695807,0.0792673,574.534,3
33,0.00838343,0.0836308,574.513,3
33,-0.00415627,0.08264,574.711,3
33,-0.00311977,0.072549,574.595,3
33,-0.00290017,0.0478875,575.067,3
33,-0.00442917,0.0355758,575.366,3
33,0.00178773,0.0316525,575.878,3
33,0.00576873,0.0335115,576.102,3
33,0.00349093,0.033315,575.957,3
33,-0.00322967,0.0224288,576.289,3
33,-0.00474577,0.0133715,576.004,3
33,-0.0110681,0.0138528,575.716,3
33,-0.00169507,0.0128365,576.003,3
33,-0.00296967,-0.195238,574.828,2
33,-0.00142447,-0.19581,575.752,2
33,-0.00164207,-0.205407,576.333,2
33,-0.00359407,-0.216352,577.106,2
33,0.00125893,-0.227927,577.23,2
33,0.00087883,-0.238668,576.837,2
33,0.00464123,-0.231196,576.869,2
33,0.00406933,-0.0052632,558.191,2
33,0.0135005,-0.0156442,558.863,2
33,0.00507343,-0.0197437,559.396,2
33,0.00646643,-0.0284457,559.541,2
33,0.00158163,-0.0363235,559.483,2
33,-0.00242957,-0.049194,559.144,2
33,-0.00273237,-0.0736432,558.454,2
33,-0.0106914,-0.0718805,577.518,3
33,-0.00382097,-0.0722135,578.882,3
33,-0.00231397,-0.071322,579.553,3
33,0.00261133,-0.0680325,580.594,3
33,0.00489913,-0.0710412,581.191,3
33,0.00252453,-0.0715947,581.524,3
33,0.00436553,-0.0701282,581.91,3
33,-0.00166997,-0.0634555,582.07,3
33,-0.00479527,-0.0484682,582.744,3
33,-0.00516717,-0.036613,582.882,3
33,0.00350893,-0.024648,583.199,3
33,8.68E-04,-0.0144382,582.807,3
33,7.94E-03,-0.0042702,582.66,3
33,0.00235843,0.000651296,582.613,3
33,0.00403783,-0.0988015,579.229,2
33,-0.00078577,-0.0888072,577.709,2
33,-0.00234927,-0.0822905,574.47,2
33,-0.00773767,-0.0947635,572.97,2
33,0.00129703,-0.0749805,569.509,2
33,-0.0173978,-0.0599507,566.536,2
33,-0.0101333,-0.0488862,562.023,2
33,-0.010428,0.00220905,559.166,2
33,0.0630842,0.0703015,559.471,2
33,0.0294071,0.0874738,559.912,2
33,-0.0184972,0.0764395,562.933,2
33,-0.00689787,0.0388278,562.851,2
33,-0.0753032,-0.0417197,562.977,2
33,-0.0318969,-0.0565027,562.369,2
33,-0.00719397,0.354962,512.263,4
33,-0.0395099,0.422904,506.717,4
33,-0.0594295,0.483585,503.099,4
33,-0.0880352,0.536677,504.063,4
33,-0.026908,0.545297,505.669,4
33,-0.00293327,0.531158,511.394,4
33,0.017642,0.522099,515.266,4
33,0.0121587,0.486118,516.389,4
33,0.00304163,0.485826,517.315,4
33,0.0134264,0.48168,518.091,4
33,-0.00697337,0.493877,519.091,4
33,0.00602413,0.511467,519.958,4
33,-0.0295683,0.540505,520.611,4
33,0.00609513,0.564925,520.513,4
33,0.0115071,0.581793,519.565,4
33,-0.0185749,0.57365,518.31,4
33,0.0192027,0.566965,517.849,4
33,-0.0185376,0.549702,517.787,4
33,0.00254263,0.522623,519.366,4
33,0.0179483,0.533733,520.295,4
33,0.00274343,0.529005,520.501,4
33,0.0126932,0.563601,521.087,4
33,-0.0545697,0.602013,520.258,4
33,-0.0252103,0.635149,521.484,4
33,-0.00089057,0.668979,523.117,4
33,0.0595642,0.66512,524.513,4
33,0.0713026,0.642899,526.158,4
33,-0.00387467,0.673113,526.228,4
34,0.000520484,0.0722711,35.2183,1
34,-0.0107736,0.0715629,32.7122,1
34,0.00891848,0.0732406,31.5595,1
34,-0.00824532,0.0717459,31.0956,1
34,0.00809338,0.0692751,31.6754,1
34,-0.00401872,0.0660389,32.4987,1
34,0.00503618,0.0636031,30.7962,1
34,-0.00254452,0.0642559,30.5666,1
34,-0.00274302,0.0641299,29.6223,1
34,-0.00554162,0.0655636,30.0311,1
34,-0.00610352,0.0691059,30.583,1
34,0.000935584,0.0706364,30.4405,1
34,-0.00192232,0.0697359,30.2677,1
34,0.00632318,0.0651746,29.894,1
34,2.08E-05,0.0877579,497.021,1
34,-0.0109147,0.0866766,497.093,1
34,0.00235108,0.0880524,497.353,1
34,0.000247384,0.0886469,497.732,1
34,-0.00193282,0.0892501,499.314,1
34,0.00464178,0.0891144,500.008,1
34,-0.00189252,0.0866609,499.899,1
34,-0.000681516,0.0910431,500.21,1
34,-0.00604972,0.0918804,499.249,1
34,0.00226498,0.0946471,498.925,1
34,-0.00639482,0.105121,499.464,1
34,0.00483638,0.115744,499.255,1
34,-0.00244862,0.129761,499.066,1
34,0.00240248,0.140883,498.91,1
34,0.00523888,-0.0821596,498.071,3
34,0.00757298,-0.0688931,498.519,3
34,0.000666284,-0.0687144,498.824,3
34,0.000570484,-0.0601251,498.572,3
34,-0.00218662,-0.0449791,498.656,3
34,-0.000922116,-0.0389779,498.538,3
34,-0.00284802,-0.0275114,497.544,3
34,-0.000793316,-0.0228736,393.008,3
34,-0.00559952,-0.0155794,277.294,3
34,0.0182354,-0.0148484,159.525,3
34,0.026089,-0.0318254,43.2837,3
34,0.0275309,-0.0332509,32.7437,3
34,0.00350548,-0.0466289,33.6371,3
34,-0.00686852,-0.0457439,34.9728,3
34,-0.00344822,-0.166114,490.045,2
34,-0.00356512,-0.162575,490.454,2
34,-0.00287082,-0.160356,491.167,2
34,-0.00550802,-0.165184,492.503,2
34,-0.00740512,-0.168677,491.737,2
34,0.00185268,-0.17595,491.512,2
34,-0.00487722,-0.188174,491.545,2
34,-0.0118696,0.0949274,492.015,2
34,0.00508388,0.0870114,492.351,2
34,0.00812998,0.0772019,492.754,2
34,-0.00855852,0.0672721,492.289,2
34,0.0113507,0.0655374,492.148,2
34,-0.00679172,0.0603209,490.888,2
34,0.0466941,-6.03E-07,490.573,2
34,0.0100326,-0.243867,66.1651,3
34,-0.0123379,-0.238275,64.5959,3
34,-0.00849912,-0.229992,66.8569,3
34,-0.00157172,-0.228617,68.8917,3
34,-0.0147146,-0.214069,69.3042,3
34,-0.00542102,-0.211196,69.6049,3
34,-0.0237637,-0.214941,66.9245,3
34,-0.00204322,-0.219015,64.9048,3
34,-0.0390916,-0.226585,64.229,3
34,-0.0404334,-0.235959,61.9587,3
34,-0.0108494,-0.242101,62.1756,3
34,-0.00212582,-0.246339,62.8203,3
34,-0.00459432,-0.259442,60.4159,3
34,-0.0184277,-0.263387,62.3677,3
34,-0.0823771,-0.238066,63.5431,2
34,-0.161097,-0.220061,63.5371,2
34,-0.00141192,-0.214183,61.6789,2
34,0.0295642,-0.208374,64.0153,2
34,0.0544444,-0.204182,61.9377,2
34,0.0638741,-0.201706,63.7209,2
34,0.0933365,-0.197927,66.5416,2
34,-0.0393198,0.0233381,65.3876,2
34,0.000479984,0.0314839,66.4631,2
34,-0.00221622,0.0271286,66.7516,2
34,0.00137098,0.0044374,63.3551,2
34,0.0182979,-0.000228603,61.4342,2
34,3.04E-05,0.00286215,63.0737,2
34,-0.00778202,0.000741147,63.9279,2
34,-0.183459,0.0392896,353.025,4
34,-0.320548,0.151322,375.393,4
34,-0.181808,0.21064,397.779,4
34,0.0633372,0.200936,440.184,4
34,0.41702,0.190047,448.016,4
34,0.101464,0.101283,462.773,4
34,-0.220501,0.0815704,464.398,4
34,-0.221662,0.154949,466.798,4
34,-0.361386,0.172781,466.875,4
34,0.145118,0.261694,464.99,4
34,0.260496,0.318588,462.81,4
34,0.290019,0.269827,459.843,4
34,0.203548,0.253823,456.925,4
34,0.186034,0.192758,441.355,4
34,0.16822,0.145112,370.08,4
34,0.134268,0.159844,287.029,4
34,0.383309,0.178374,212.445,4
34,0.26844,0.245783,133.758,4
34,0.00705168,0.311657,141.77,4
34,-0.203853,0.341334,196.853,4
34,-0.525604,0.331372,243.439,4
34,-0.90409,0.32663,302.273,4
34,-0.326871,0.308448,351.522,4
34,0.0390591,0.309404,289.745,4
34,0.402684,0.350247,223.787,4
34,0.662757,0.346358,160.821,4
34,0.293045,0.374326,83.904,4
34,0.176696,0.419063,155.18,4
35,0.00878144,-0.341387,541.815,1
35,-0.0160017,-0.323733,541.854,1
35,-0.0107186,-0.301857,541.753,1
35,-0.0108529,-0.283948,541.721,1
35,-0.0126752,-0.262249,541.734,1
35,0.0256792,-0.259941,541.756,1
35,-0.00893096,-0.252423,542.472,1
35,-0.0155438,-0.248097,542.29,1
35,-0.00121326,-0.260175,542.113,1
35,-0.00576386,-0.270915,542.433,1
35,0.0363133,-0.287565,542.186,1
35,0.0333838,-0.30232,542.534,1
35,0.0316039,-0.262838,542.461,1
35,0.00351774,-0.250971,542.196,1
35,-0.0364757,-0.175757,543.223,1
35,0.00632714,-0.143324,542.993,1
35,0.0220005,-0.128478,543.213,1
35,0.0118117,-0.115023,542.33,1
35,0.0101757,-0.116731,542.331,1
35,-0.0114612,-0.108472,542.472,1
35,-0.0108493,-0.0821889,542.215,1
35,-0.00933336,-0.0656859,542.683,1
35,-0.00580056,-0.0556729,542.763,1
35,0.00550554,-0.0593931,543.09,1
35,0.00528394,-0.0798751,543.355,1
35,0.0420637,-0.145559,543.47,1
35,0.0200389,-0.209171,543.394,1
35,0.014668,-0.250596,542.994,1
35,0.00843224,-0.142874,544.461,3
35,0.00622754,-0.130043,544.945,3
35,0.0144774,-0.121836,544.629,3
35,0.0135841,-0.10635,544.874,3
35,-0.00659796,-0.0892531,545.058,3
35,-0.00169596,-0.0839821,544.829,3
35,-0.00802626,-0.0730741,545.382,3
35,-0.00918666,-0.0783004,544.852,3
35,-0.00726886,-0.0535336,545.04,3
35,0.00486414,-0.0307971,545.282,3
35,-0.0130584,-0.0158061,545.345,3
35,-0.00522566,0.00601811,545.561,3
35,0.000865736,-0.00690514,545.173,3
35,-0.0151082,-0.0196396,544.59,3
35,0.00976334,-0.0677389,552.88,2
35,0.00335834,-0.0541104,552.813,2
35,-0.00589736,-0.0399506,553.325,2
35,-0.00511306,-0.0430131,553.609,2
35,-0.00146256,-0.0402269,553.646,2
35,-0.00277496,-0.0609951,553.938,2
35,-0.00220686,-0.0701336,553.946,2
35,0.0607545,-0.115872,560.592,2
35,0.0122325,-0.0911371,560.059,2
35,0.00872584,-0.0827734,559.22,2
35,0.00809824,-0.0708104,558.965,2
35,0.00305654,-0.0610581,559.155,2
35,-0.00558776,-0.0481676,559.551,2
35,-9.39E-04,-0.0437939,560.122,2
35,5.19E-03,0.144756,555.49,3
35,0.012024,0.155258,555.277,3
35,0.0187257,0.168731,555.247,3
35,0.0151953,0.173487,555.067,3
35,-0.00233856,0.181235,545.809,3
35,0.00527214,0.195596,537.478,3
35,-0.00362786,0.211893,529.669,3
35,0.00394324,0.232456,522.267,3
35,0.00415934,0.236979,524.269,3
35,-0.00333866,0.241165,525.89,3
35,0.00672344,0.237558,527.003,3
35,-0.00553986,0.227422,528.406,3
35,-0.00590456,0.224399,528.852,3
35,-0.00743786,0.223833,529.011,3
35,-0.00443266,-0.0519481,532.017,2
35,-7.14E-03,-0.1102,532.696,2
35,-9.12E-03,-0.169889,533.344,2
35,-0.00818746,-0.178628,533.664,2
35,9.77E-05,-0.193207,534.161,2
35,0.00150114,-0.200148,534.476,2
35,0.00997494,-0.198374,534.727,2
35,0.0210022,0.0781991,537.036,2
35,-0.00110356,0.0292721,536.541,2
35,-0.00137946,0.00752661,536.976,2
35,-0.00795646,-0.0251336,537.633,2
35,-0.00707126,0.0519101,537.892,2
35,-0.00231636,0.0658356,538.193,2
35,-0.00460676,0.0534486,537.858,2
35,-0.0782368,0.575598,528.979,4
35,0.00217074,0.563871,527.969,4
35,-0.0556668,0.529208,523.271,4
35,-0.00172296,0.547686,517.382,4
35,-0.0496165,0.578348,514.439,4
35,-0.0472617,0.666786,511.338,4
35,0.0486697,0.74725,511.507,4
35,0.0581883,0.785402,512.947,4
35,0.119332,0.740205,512.634,4
35,0.0815182,0.680987,510.344,4
35,0.0130918,0.664638,509.799,4
35,-0.00394396,0.667886,510.009,4
35,-0.0267004,0.719309,509.128,4
35,-0.0530766,0.775532,510.687,4
35,0.00548404,0.822785,511.005,4
35,-0.00542486,0.841185,511.09,4
35,0.00145544,0.83631,511.49,4
35,0.0389573,0.837362,508.516,4
35,0.0235175,0.789082,506.243,4
35,0.0111341,0.779793,505.741,4
35,0.0172813,0.781353,505.453,4
35,0.00155584,0.756319,507.179,4
35,-0.0413845,0.813093,506.905,4
35,-0.0274408,0.882964,506.125,4
35,-0.0407651,0.904328,503.338,4
35,-0.0238757,0.918658,502.834,4
35,0.0160688,0.902232,502.902,4
35,0.00694664,0.818944,502.173,4
36,0.00236845,0.150687,43.0301,1
36,0.00171425,0.14516,43.8342,1
36,0.00435995,0.145784,43.6529,1
36,0.00463915,0.141334,43.3734,1
36,-0.00028325,0.145394,43.5073,1
36,0.00227935,0.144182,43.7753,1
36,-0.00338705,0.140888,43.0941,1
36,0.00047815,0.145521,42.0578,1
36,0.00318855,0.142322,42.3258,1
36,-0.00082595,0.146958,41.5932,1
36,0.00210225,0.154691,42.1458,1
36,-0.00378145,0.157209,42.7462,1
36,5.40E-05,0.166068,42.4686,1
36,-0.00259455,0.171788,41.8453,1
36,0.00183765,0.257246,41.2095,1
36,0.00109075,0.269047,41.6644,1
36,-0.00795305,0.268474,41.4597,1
36,-0.0110057,0.258924,41.5245,1
36,-0.00831955,0.25232,42.0814,1
36,-0.0105513,0.232222,41.6796,1
36,0.00276505,0.224759,41.3607,1
36,0.00187895,0.226897,41.8553,1
36,0.00099265,0.227345,41.5077,1
36,0.00404635,0.226792,41.3977,1
36,-0.00448965,0.222531,41.5416,1
36,-0.00240745,0.217058,41.3704,1
36,-0.00320615,0.212729,41.6015,1
36,-0.00765445,0.211464,42.0896,1
36,0.0170934,0.257108,43.0588,3
36,-0.00294235,0.258397,42.8021,3
36,-0.00122855,0.26048,42.6438,3
36,-0.00400185,0.226837,43.0122,3
36,-0.0137468,0.229001,43.3798,3
36,-0.0111856,0.22143,43.1947,3
36,-0.00799235,0.216826,42.6596,3
36,0.00222885,0.222977,42.4664,3
36,-0.00011065,0.222427,42.3344,3
36,0.00090375,0.21867,41.9704,3
36,0.00662875,0.220078,42.3882,3
36,0.00145695,0.216755,42.4117,3
36,0.00385925,0.212895,42.1868,3
36,0.00301535,0.21124,42.2468,3
36,-0.00034315,0.162152,43.246,2
36,-0.00151295,0.168347,43.3585,2
36,0.00244995,0.170628,42.8719,2
36,0.00108185,0.161331,43.0734,2
36,0.00183925,0.135677,42.9891,2
36,0.00630285,0.117376,43.4577,2
36,0.00620845,0.10556,43.5503,2
36,-0.00374435,0.0491753,42.1662,2
36,-0.00361965,0.0472611,42.2543,2
36,0.00126655,0.0517706,41.6801,2
36,0.0137905,0.0434118,42.1173,2
36,-0.00063095,0.0485998,42.1301,2
36,0.00922005,0.0896018,41.6514,2
36,-0.00825675,0.111611,41.7603,2
36,-0.110602,0.0598941,43.7451,3
36,-0.07515,0.0622156,43.6887,3
36,-0.0102112,0.0602906,43.0302,3
36,0.0221088,0.0634813,43.2978,3
36,0.0344809,0.0611213,43.5073,3
36,0.122404,0.0580806,43.6377,3
36,0.250386,0.0608371,43.9221,3
36,0.250168,0.0515341,43.4843,3
36,0.103675,0.0452416,43.4817,3
36,-0.146209,0.0436633,43.3858,3
36,-0.229089,0.0176316,43.6957,3
36,-0.139136,-0.00423193,43.6174,3
36,0.00845895,-0.0334487,43.3557,3
36,0.138543,-0.0752507,43.427,3
36,0.308392,-0.296292,33.934,2
36,0.155441,-0.301827,34.2253,2
36,0.113271,-0.312776,34.1587,2
36,-0.109274,-0.341234,33.7198,2
36,-0.166149,-0.359411,33.9679,2
36,-0.043065,-0.379936,34.034,2
36,0.0443781,-0.386516,34,2
36,0.0198634,-0.350178,35.2435,2
36,0.0168579,-0.343968,35.4141,2
36,0.019168,-0.345136,35.7728,2
36,0.00297355,-0.341869,35.564,2
36,0.0139298,-0.338497,35.5299,2
36,-0.00659975,-0.348277,35.5081,2
36,0.00124345,-0.355898,35.2283,2
36,0.421745,-1.22674,27.4859,4
36,0.314526,-1.6945,27.5745,4
36,-0.16692,-2.19284,27.7693,4
36,-0.314558,-2.18035,29.8136,4
36,-0.487304,-2.10593,31.4941,4
36,-0.274112,-1.9394,31.6883,4
36,0.341734,-1.70815,32.3414,4
36,0.457282,-1.61793,33.2862,4
36,0.523929,-1.64033,33.9904,4
36,0.0595661,-1.73975,34.0074,4
36,-0.108942,-1.97486,33.7938,4
36,-0.243207,-2.13126,33.235,4
36,-0.26936,-2.07065,32.925,4
36,0.118465,-1.85364,32.9612,4
36,0.377099,-1.68869,33.0696,4
36,-0.0799901,-1.62607,33.5703,4
36,0.299878,-1.68467,33.4122,4
36,-0.142666,-1.86644,32.4627,4
36,-0.347964,-1.93084,32.197,4
36,0.170513,-1.89898,32.212,4
36,-0.298045,-1.75264,32.4399,4
36,0.00515265,-1.61702,33.1844,4
36,0.052512,-1.4918,33.344,4
36,0.0922389,-1.39612,33.4474,4
36,0.0644804,-1.391,33.5736,4
36,-0.209568,-1.20852,32.9208,4
36,0.263663,-0.940042,29.4367,4
36,-0.441904,-0.568563,26.5025,4
37,-0.195862,-0.163482,1215.02,1
37,-0.179416,-0.163173,1211.12,1
37,-0.173986,-0.169216,1203.59,1
37,-0.167322,-0.165167,1192.16,1
37,-0.152598,-0.165797,1180.3,1
37,-0.0843682,-0.147507,1168.27,1
37,-0.0887082,-0.13953,1157.22,1
37,-0.133197,-0.14227,1148.21,1
37,-0.135879,-0.141758,1140.05,1
37,-0.205318,-0.162933,1132.45,1
37,-0.185645,-0.170923,1126.27,1
37,-0.14828,-0.175248,1120.99,1
37,-0.153444,-0.178137,1117.2,1
37,-0.0830004,-0.15163,1114.44,1
37,-0.153486,0.0435336,1386.31,1
37,-0.172193,0.0538901,1358.31,1
37,-0.157499,0.0569066,1329.13,1
37,-0.145023,0.0560504,1307.38,1
37,-0.118758,0.0503226,1272.37,1
37,-0.0987079,0.0498794,1252.12,1
37,-0.139607,0.0604726,1237.63,1
37,-0.13315,0.0628351,1225.94,1
37,-0.15357,0.0702251,1220.69,1
37,-0.153603,0.0746201,1217.55,1
37,-0.135098,0.0577189,1214.74,1
37,-0.153652,0.0588774,1212.71,1
37,-0.149902,0.0522194,1208.57,1
37,-0.15487,0.0421089,1204.17,1
37,-0.130935,-0.143298,1549.52,3
37,-0.163442,-0.156681,1734.12,3
37,-0.258147,-0.0587611,1947.17,3
37,-0.201269,0.00561038,2178.61,3
37,-0.132881,0.0326219,2251.93,3
37,-0.145729,0.0637111,2321.25,3
37,-0.134317,0.0722319,2368.19,3
37,-0.136911,0.0644674,2304.79,3
37,-0.146108,0.0625604,2312.47,3
37,-0.125913,0.0521166,2266.38,3
37,-0.128997,0.0543759,2233.71,3
37,-0.146411,0.0605181,2238.68,3
37,-0.136781,0.0586884,2301.67,3
37,-0.137729,0.0641216,2397.51,3
37,-0.132771,-0.0681741,1397.61,2
37,-0.132457,-0.0820844,1423.37,2
37,-0.14545,-0.0939309,1477.24,2
37,-0.233267,-0.123584,1543.38,2
37,-0.00186153,-0.0995819,1587.43,2
37,-0.0914421,-0.0352696,1588.39,2
37,-0.0789551,0.0365921,1894.33,2
37,-0.0898888,0.0921051,1867.09,2
37,-0.12855,0.0976979,1843.09,2
37,-0.121723,0.100287,1823.7,2
37,-0.136416,0.113085,1844.13,2
37,-0.12226,0.127575,1891.47,2
37,-0.0384528,0.144575,1965.4,2
37,-0.128524,0.163615,2086.51,2
37,-0.129962,-0.236447,1461.63,3
37,-0.14037,-0.248045,1473.35,3
37,-0.12603,-0.254895,1502.09,3
37,-0.14053,-0.253478,1542.57,3
37,-0.137363,-0.248167,1593.44,3
37,-0.142478,-0.241721,1631.77,3
37,-0.189834,-0.244739,1658.35,3
37,-0.218796,-0.250849,1677.32,3
37,-0.176417,-0.262031,1706.96,3
37,-0.181674,-0.254117,1737.95,3
37,-0.124396,-0.263739,1763.47,3
37,-0.110791,-0.266778,1784.19,3
